brand,menu,star,review
직화신불닭&국물닭발-강북,닭발,2,..오후 2시부터 퇴근하고 닭발 먹을 생각에 신나서 집에 오자마자 씻고 맥주도  냉동실에 시마이 해놓고 삼십분동안 고민하다가  시켰는데요... 진짜..시국이 이런데 이렇게 하시는건 아니라고 봐요... 집앞 편의점 닭발 전자렌지에 돌린 맛이예요.. 제가 배달 한달에 평구 .15번씩  7년 정도 됐는데 리뷰 안좋게 쓴거 첨이예요... 사장님 힘드신거 아는데요... 힘내시고 음식맛 신경써주세요..
직화신불닭&국물닭발-강북,찜,1,리뷰가 많아서 주문했는데 닭발에서 완전 냄새 쩔구 계란찜 주먹밥도 간도 안맞고 별루임 다음엔 안시켜 먹을겁니다
직화신불닭&국물닭발-강북,닭발,2,배달 빠르네요 맛은없고요
직화신불닭&국물닭발-강북,닭발,3,어제 딱 좋아서 또 시켜서 먹었는데ㅜㅜ55분 소요 거의 딱 제시간에 오시고이번에도 역시 타고 질기고 굳어 있어서 안씹히고닭발 특유 냄새남..거의 대부분 버림오늘은 비추ㅜㅜ
직화신불닭&국물닭발-강북,닭발,3,매운거 잘못드시는분은 1단계 엄청매워요
직화신불닭&국물닭발-강북,찜,1,리뷰보고 주문했는데 비린맛이 너무나서 먹을수가 없네요ㅠ  배달하는 사람은 주소도 못찾고 전화와서 엉뚱한 주소나 말하고요  이건뭔가요
직화신불닭&국물닭발-강북,닭발,3,오돌뼈시키는데 주먹밥 안나오는건 쫌 그러네요다른곳은 다 주는데
직화신불닭&국물닭발-강북,닭발,3,배달은 여상시간 60분..하지만 더 늦어서 거의 80분내외로 온듯 하고 또 8월 26일인데 오늘이..쿨피스가 또 당일까지였네요.쿨피스 바로 안먹는편인데 어쩔수 없이 또 바로 먹음..
직화신불닭&국물닭발-강북,닭발,3,맵고 조금 느끼해요
직화신불닭&국물닭발-강북,찜,3,후기가 좋아서 주문했는데 고기냄새가 좀 나는것 빼고 괜찮아요 양은 많고 1단계 시켰는데 적당히 매움~  대자시켰는데 쿨피스는 넘 작은거 와서 차라리 안주는게 좋을듯.
직화신불닭&국물닭발-강북,닭발,3,맛잇어요~반반 다양하게 너무좋넉요
직화신불닭&국물닭발-강북,찜,3,나쁘지는않은거같아요
직화신불닭&국물닭발-강북,닭발,3,맛있었습니당!!
직화신불닭&국물닭발-강북,닭발,3,걍 그냥 그러네요 달걀찜도 없고
직화신불닭&국물닭발-강북,닭발,1,오돌뼈하고 닭발시켰는데오돌뼈는 1단계 매운맛도 너무 매워요.닭발은 그에 비해서 덜 매운데기름에 그을린 향이 입혀져서 안 먹었어요.그냥 불 향하고는 달라요
직화신불닭&국물닭발-강북,찜,2,제일 안매운맛 시켰는데 매운거 못드시는분들은 많이 매울구같아요 피똥쌀거같아요 너무매워요..
직화신불닭&국물닭발-강북,닭발,1,닭발은 불향기가 나서  좋았고 오돌뼈는 너무 달아요..서비스로 주신 콩나물국에 벌레가 나와서 별 하나만 드려요
직화신불닭&국물닭발-강북,찜,3,대자인데...4명이 먹기 너무 적었어요ㅜㅜ2인분같네요. 수저도 2세트만 오고...
직화신불닭&국물닭발-강북,닭발,3,구냥저냥 무난하네요!!
직화신불닭&국물닭발-강북,닭발,2,8시 16분 주문 9시17분 배달예정..9시 35분이 지나도 배달 안와서 전화해서 주소 말하니  말 더듬으시면서 배달 밀렸다고 사과하시는데..저..90프로 이상 고팠을때 .폭발하기진전..담부턴 안그랬으면  좋겠어요.세번째 구매인데ㅡㅡㅋ
직화신불닭&국물닭발-강북,찜,1,받앗는데 물이 뚝뚝 떨어지길래 열엇는데 국물 하나 터졋네요...... 문앞에서 떨어지는 소리나던데 확인도 안하시고 그냥 놓고가신듯 단골인데..
직화신불닭&국물닭발-강북,닭발,3,맛있어요 전 닭비린내가 나서 못먹었는데 울집다른식구들은 잘 먹었어요
직화신불닭&국물닭발-강북,닭발,3,너무너무 매워요.먹을 수 없어요!!ㅠㅠ
직화신불닭&국물닭발-강북,찜,3,너무 매웠어요 ㅜㅠ
직화신불닭&국물닭발-강북,닭발,3,약간 매운 거 시키는데 제일 매운 거 잘 못 보냈까봐...눈물 날 정도 매운거에요ㅠㅠ그리고 타는 냄새 나고요.!
직화신불닭&국물닭발-강북,닭발,3,오랜만에 시킨거같은데 맛이 훅떨어졌어요
직화신불닭&국물닭발-강북,닭발,3,배달느린데맛잇어서먹어요
직화신불닭&국물닭발-강북,닭발,3,양은 많은데 그냥 양념 뭍혀놓은 맛
직화신불닭&국물닭발-강북,찜,3,맛은 있는데 남자 두명이서 좀 적네요 ㅠㅠ
직화신불닭&국물닭발-강북,닭발,3,잘목엇어요 양이좀 줄엇네요
직화신불닭&국물닭발-강북,찜,3,빠르게 맛나게 먹었습니다.
직화신불닭&국물닭발-강북,닭발,3,평범하네요.닭똥집은 양파랑 고추 는 거의 생이더라구요.다시볶아서 먹으라는건가그게 싫어서 배달음식시킨건데 
직화신불닭&국물닭발-강북,찜,3,평소엔 맛있었는데 딱 시킨날 하루만오돌뼈에서 비린내가 났네요맛이 변한게 아니라 믿고 담에 또 시킬게요양은 확실이 줄은게 느껴지긴 하네요
직화신불닭&국물닭발-강북,닭발,1,저는 너무 매워서 도저히 못먹겠어요매운거 진짜 좋아하면 시키세요
직화신불닭&국물닭발-강북,닭발,3,맛있어요~~담에또시켜먹으려구요
직화신불닭&국물닭발-강북,닭발,3,무뼈닭발은  맛있네요^^그런데 오돌뼈는 고기잡내가 심하네요ㅠ 거의 못먹었어요  냄새만 없다면 참맛있을거같습니다.
직화신불닭&국물닭발-강북,찜,1,맛없음 양많음 배달불친절
직화신불닭&국물닭발-강북,찜,3,그냥 그래요 배달은빠른네요
직화신불닭&국물닭발-강북,닭발,3,짱매워요 ㅠㅠ군데맛잇긴해요 주먹밥은 너무떡이에요
직화신불닭&국물닭발-강북,찜,3,오전이라 그런건지? 매운맛 선택을 잘못한건지 고르게 양념이 안되서 비린냄새도좀 나는데 먹기힌든정도는 아니에요 배달은 빨리왔네요 단무지빼달라고했는데 왔네요 ㅜㅠ
직화신불닭&국물닭발-강북,닭발,3,맛은 평타 이상인데 양이 정말 적네요. 둘이 세트 먹는데  모자른 양이였어요
직화신불닭&국물닭발-강북,찜,1,닭발이 너무맛없네요. 절대 안먹을것 같습니다.
직화신불닭&국물닭발-강북,찜,1,맛이 정말죄다 밍밍함 닭발도 쫄깃함도 없고 달고 매움첨시켜봤는데 너무 실망했고 나무젓가락 5개 요청했는데 그것도 안와서 나무젓가락 사러갔다왔네요쿨피스는따로시켰는데 먹은 음식중 쿨피스가 그나마 맛있었음 주먹밥도 그냥 간도 안된 밥에 야채는 생야채.. 주먹밥먹는데 정말 아삭아삭했음리뷰가 좋아서 시키긴했는데 다신안시킬것같음달걀찜도..너무 좀밍밍하고 그냥그랬고다른 가게는 똑같은가격에 똑같은메뉴에 오돌뼈까지온다는데 약간..별하나도 아까운정도로 정말 별루였습니다. 혹시 저처럼 리뷰보고사시는 분이있을까해서 솔직하게 리뷰 남겨드립니다.
직화신불닭&국물닭발-강북,닭발,3,맛있게 잘 먹었습니다맵게 주문했다고 국물을 두개주신건지원래 두개 주시는건지는 모르겠지만. 암튼 시원하게 혀 식혀가며 잘먹었습니다감사합니다...^^
직화신불닭&국물닭발-강북,찜,3,먹다가 뭐가 씹혀서 뱉어보니까 수세미털 나왔어요ㅠㅠ... 위생에 좀만 더 신경써주셨으면 좋겠네요...
직화신불닭&국물닭발-강북,닭발,1,닭발은 맛있었지만 같이온 냉콩나물국이 쉬어서 매일 끓이는게 아니고 손님한테 보낼때도 확인 안하는것이라 비추함
직화신불닭&국물닭발-강북,찜,1,진짜 너무 맛없네요 계란찜만 파세요
직화신불닭&국물닭발-강북,찜,3,리뷰 좋길래 시켰는데 생각보다 별로... 글고 3분의 2가 다 타서 왔어요 다시 시켜 먹지 않을 것 같네요 사진 보면 몇 개만 탄 거 같은데 밑에 탄 것들 다 숨어있어요 전화 걸려다 말았습니다
직화신불닭&국물닭발-강북,찜,2,안 매운걸로 주문 했었는데제 입엔 매워요ㅠㅠ 매운거랑 안매운거 섞여 있어요
직화신불닭&국물닭발-강북,닭발,1,양 가격 별로입니다
직화신불닭&국물닭발-강북,닭발,1,맛양배달 머 애길할 필요도없고 외부에있다가 지인이 먼저와서 먼저 시켰더만 배달  조차 오지도않고 배달완료 뜨고 전화 걸었더니 확인해보겠다고 전화온건 배달기사분만 뭐라고한거같고 기사님 설명듣고있고 참 돈이 아까운게 아니고 양심 좀 지키세요
직화신불닭&국물닭발-강북,찜,1,너무 탄거 아니냐는 댓글들 꽤 있었을때도 양념이랑 불맛 너무 잘 살려서 그정도는 신경 안쓰고 닭발은 여기서만 시켜 먹었었어요..그런데 오랜만에2달정도만에 시켜먹었는데 너무 심하네요 이건..사진이 오히려 탄부분이 별로 없는것처럼 나왔는데 거의 13은 타서 온것같아요..밑으로 갈수록 더 심해요..리뷰에 너무 타있다는 댓글이 많은면 해결법을 찾을 법도한데..변하는게 없다못해 갈수록 타는 정도가 심해지는 것도 이해불가고..양념맛도 불맛도 전보다 못하고..그렇다고 다른곳보다 싸거나 양이 많은것도 아니고..그냥 좀 돈 아까웠어요..
직화신불닭&국물닭발-강북,찜,3,45분 걸린다고 문자가 와 있는데 한시간 반이 넘게 걸리네요..  오래 걸리게 될때는 문자같은 연락 한통 부탁드립니다.
직화신불닭&국물닭발-강북,닭발,3,맛이 생각보다 아쉬웠습니다ㅠ
직화신불닭&국물닭발-강북,찜,1,여태 먹었던 닭발 중에 가장 맛이 없어요. 탄맛밖에 안나고 다시는 안시켜먹고싶네요
직화신불닭&국물닭발-강북,닭발,3,맛있게 잘먹었습니다
직화신불닭&국물닭발-강북,찜,2,배달원분 친절하시고 좋은데 많이 식어서 왔고 계란찜에서 머리카락이 나왔네요 먹다가 비위상해서 혼났습니다
직화신불닭&국물닭발-강북,찜,3,무뼈닭발인데 뼈가 조금 있었던 것을 제외하고는맛 굿굿
직화신불닭&국물닭발-강북,닭발,1,아 너무하시네.. 이걸 먹으라고 주시나..
직화신불닭&국물닭발-강북,찜,3,주먹밥 날치알 주먹밥이 아니라여서 이성해요
직화신불닭&국물닭발-강북,찜,3,후기가 많아서 시켜봤어요50분 걸린다고 했는데엄청 빨리 왔구요겁나서 안매운 맛 시켰는데매운맛 도전 해봐도 될 것 같았어요닭발 겉면에 탄 것들이 좀 많이 묻어 있었구요약간 더 매우면 어땠을까 생각에매운맛도 궁금해지네요
직화신불닭&국물닭발-강북,찜,2,55분 걸린다길래 방심하고 있었는데 배달은 엄청 빨리 왔네요그런데 무뼈닭발을 시켰는데 얘가 뼈닭 반 무뼈닭 반을 시킨거마냥뼈조각이랑 발톱이 엄청 많이 나오더라고요그리고 양념이 탄건지 모르겠는데 숯검댕이 구슬만한게잔뜩 있어서 개빡침 맛있을려고 먹었는데 무슨 1박 2일 복불복마냥무뼈  발톱 이지경이니 거의 쌀씹다 돌 씹은거처럼의심하면서 먹는 스트레스가 있네요 ㅎㅎ쿨피스 두개 시켰는데 파인애플이랑 복숭아 각각 1개 준건 칭찬해~그래도 무뼈닭발 시켰는데 뼈조각 오질나게 나오는건 너무ㅎ..임플란트 할뻔 했잖오~
직화신불닭&국물닭발-강북,찜,3,너무 타서 배달하네요
직화신불닭&국물닭발-강북,찜,3,흠. 불닭시켜먹었는데 비린내 났음ㅠㅠ 냉동일것같긴한데....그래도 비린내는쫌.......양념은맛있던데
직화신불닭&국물닭발-강북,닭발,1,식감이 다 너무 별로.. 흐물거리거나 질기거나
직화신불닭&국물닭발-강북,찜,3,맵기만 하고 맛은 없네요
직화신불닭&국물닭발-강북,닭발,3,양념 맛만 맛 있어요 종종 시켜 먹는데 오늘은 닭발도 양 너무 작고 성의 없는 느낌였어요 닭발하나 까만건 팁인가요 시켜 먹을때마다 꼭 하나씩 들어가 있는데 안먹고 버리거든요 오돌뼈도 고기가 달라진건지 별로예요 배달도 정말 늦고 ..
직화신불닭&국물닭발-강북,찜,1,55분 배달 소요 안내받고90분만에 제품 받았습니다뭐 그래요 늦을 수 있다 칩시다헌데 장사하는 사람 태도가 어이가 없네요 70분이 넘어 전화를 걸었더니 말이 없어 여보세요 말을 거니 네 랍니다 그래서 배달이 늦었는데 언제오냐 했더니 아무 확인 없이 출발했답니다배달이 늦으면 사전에 연락을 주실 수 있지 않느냐했더니 네  랍니다300자라 줄여서 얘기하면 그 이후 모든 물음에 전부 매우 귀찮은듯 네 만 이야기 하네요그런 태도로 앞으로도 꼭 번창하시길 바라며 사장님께서도 꼭 이 글 읽으셨음하네요^^
직화신불닭&국물닭발-강북,닭발,3,배달도 빠르고  진짜 친절하고 다 좋은데 맛있게 매운맛은 아니예요..... 진짜 안타깝게...근데 또 이헌 매운맛을 좋아하는 분이 있겠죠??
직화신불닭&국물닭발-강북,찜,3,덜매운 맛인데도 좀 매워요 ㅠ 맛은 나쁘지 않습니다
직화신불닭&국물닭발-강북,찜,3,맛있게 잘 먹었습니당
직화신불닭&국물닭발-강북,닭발,3,그냥저냥 ㅋㅋ치즈뿌려논닭발ㄷㄷ
직화신불닭&국물닭발-강북,찜,3,맛은 그냥 닭발이에요!! 양이 너무 적어요!! 계란찜이 왜이렇게 검은건지!!
직화신불닭&국물닭발-강북,닭발,1,배달도 오래걸리면서 다식고 치즈는 다굳고 진짜 화나네요
직화신불닭&국물닭발-강북,닭발,1,굽네치킨 쪽에서는 제가 알려드린 주소를 찍었서 잘 찾아오셨는데 왜 여기는 그걸 못 찾는건지 도저히 이해가안가네요.. 전화 받으시는 분도 화 내시는건 아닌것 같았어요. 죄송하지만 일단 사람 말을 끝까지 듣는게 중요하다고 생각합니다. 실망스러웠습니다.
직화신불닭&국물닭발-강북,찜,3,괜찮아요~~
직화신불닭&국물닭발-강북,찜,1,배달은 빨리왔는데...정말 맛없네요 ㅋㅋ닭발도 맵기만하고..주먹밥도 최악 ㅠㅠ
직화신불닭&국물닭발-강북,닭발,3,^^
직화신불닭&국물닭발-강북,찜,3,1단계도 매움 ㅋㅋ
직화신불닭&국물닭발-강북,찜,3,걍 보통의 맛이네요~~
직화신불닭&국물닭발-강북,찜,2,계란찜에 들어간 이거 대체 뭔가요..?닭발맛있었고 날치알 주먹밥은 좀 별로였지만 나름대로 계란찜이 맛있어서 많이 먹었는데 대체 저거 뭔가요..
직화신불닭&국물닭발-강북,찜,2,오돌뼈너무비려요불닭은 꿀맛이구요
직화신불닭&국물닭발-강북,찜,1,제발 요청사항좀 읽으세요..... 문두드리지말란말 쓸땐 문두드리고안쓸땐 그냥 두고가면 뭐 이제 진짜그만시켜먹으라는뜻인가ㅡㅡ
직화신불닭&국물닭발-강북,닭발,3,기본도 생각보다 많이 맵네요..양은 대자로 주문했는데 22000원 대비 그리 많진않았습니다.
직화신불닭&국물닭발-강북,찜,1,전...  못먹는 음식이 없어요...그치만 닭발에서  냄세가 너무 심하게나서.....참고 먹다가..도저히...
직화신불닭&국물닭발-강북,찜,3,주먹밥 쒯트.......
직화신불닭&국물닭발-강북,닭발,3,늘 시켜먹는데 점점 비린닭발의 양이많아지는듯해요
직화신불닭&국물닭발-강북,찜,1,콩나물 국 상한게옴... 계란 주먹밥 간 전혀 안되잇고....
직화신불닭&국물닭발-강북,찜,1,약간 매운맛 시켰는데 ㅜㅜ 너무 매워서 못먹고 물에 씻어 먹다 버렸어요  1단계인데  이렇게 매울수가몇 점 못먹었지만 닭발맛은  먹을만함여 그런데 주먹밥은  최악임요 간이 안되  있음요 김을 섞어서 주먹밥 만들었는데 참기름 친 맨밥 같음 ㅡㅡ
직화신불닭&국물닭발-강북,닭발,1,좀더쫄깃햇으면 하네요 들구운듯..
직화신불닭&국물닭발-강북,찜,3,늦은시간에 시켜그런가 덜익은듯한 밋밋한맛과 비린내낫어 별루였음
직화신불닭&국물닭발-강북,닭발,3,늘 맛있게 잘먹고있어요
직화신불닭&국물닭발-강북,찜,2,예전부터 쭉 시켜왔는데 장사가 잘안되시나요..? 닭발은 그대로인거같은데 주먹밥 양이 평소 시켯을때에비해 3분의2도안되는양이 왔네요
직화신불닭&국물닭발-강북,닭발,1,어이가 하늘을 찌르네요.사람 먹으라고 조리한음식인지..살면서 먹는음식으로 클레임걸긴첨이네요..주문즉시조리한다?..한번삶아낸 닭에 직화향을 입히는데 그 삶은닭이 언제조리하신건지?...고추가루만덕지붙어있고..환불해주고 가져다 확인하신다고 기다리고있습니다.제가 리뷰몇번올렸는데요. 맛나게잘먹었거든요..초등6년 제딸한테 살점찔끔먹여봤더니 토하려하네요..ㅡㅡ  재료의 실수인지 모르겠지만 다신이런음식이 나오지않게  신경쓰세요
직화신불닭&국물닭발-강북,찜,3,생각보다 양이 살짝 아쉬웠어요
직화신불닭&국물닭발-강북,찜,3,맛있네요 적당히 맵고!!
직화신불닭&국물닭발-강북,닭발,3,음.. 맛은 있는데 양이 너무 작았다는..
직화신불닭&국물닭발-강북,닭발,3,생각보다 많이 매워요
직화신불닭&국물닭발-강북,찜,1,오돌뼈 시켰는데 고기에서 비린내가 많이나요.... 양은 많고 난감하네요 오돌뼈는 비추!!
직화신불닭&국물닭발-강북,찜,3,배달시간29분먹을만함
직화신불닭&국물닭발-강북,찜,3,혼자먹기에 양이 너무 많음
직화신불닭&국물닭발-강북,찜,1,비린맛 나요  오돌뼈 ㅡㅡ... 우수협체 믿고 시켰는데 ....
직화신불닭&국물닭발-강북,닭발,3,1단계로 시켰는데그것도 맵네요 ㅋㅋ그리고 단무지 같은건 원래 안주시는건가요?매워서 많이 생각났어요...
직화신불닭&국물닭발-강북,찜,3,냉동닭발인지 냄새가 난 것같아요. 전 그냥 그래요
직화신불닭&국물닭발-강북,찜,3,괜찮아요.... 배달 진짜 빠르다
홍푸드&갈비찜&냉면,찌개,1,맛이 영 아니더이다~~
홍푸드&갈비찜&냉면,찜,1,안녕하세요음식을 남긴 적 없는 돼지입니다음식을 남겼습니다
홍푸드&갈비찜&냉면,삼겹살,1,11시29분 배달예정시간에 안오고 11시55분에 와서 화한번나고그래도 기분좋게 먹으려고 한입먹는데제육비빔밥안에 무슨 돼지 잡뼈 난도질을 해놨는지 다섯숟갈먹다 입속에 뼈씹힌거 빼고 먹고 반복하다 환장하면서 구역질나서 버렸습니다.오돌뼈도 아닌 딱딱한 뼛조각때문에 그냥먹다 이빨 깨질뻔했어요몆숟갈안먹었는데 겁나네요 이상없는거 맞죠??사진찍으려고했는데 입안에 있던 음식물섞여서 찍기도 뭣하네요
홍푸드&갈비찜&냉면,돈까스,3,정말맛있는데 양이 조금 더 많았으면 좋겠음
홍푸드&갈비찜&냉면,볶음,3,스팸덮밥 시켰는데 밥이 떡도 아니구 돌처럼 와서 비벼지지가 않아요ㅠㅠ.. 돈까스 소스는 차갑구여.. 덮밥은 세숟갈먹고 숟가락 내려놨습니다 좀 더 신경써주시면 좋겠어요
홍푸드&갈비찜&냉면,제육,3,배달 너무느림 투시간걸림
홍푸드&갈비찜&냉면,찌개,1,최악입니다.. 김치수제빈데 콩나물만 잔뜩 들어있고결정적으로 너무  너무 짜요. 수제비도 무슨 만두피같은거 잘라 넣어놓은거 같아요. 밀가루 비린내에... 다 버렸습니다. 음식에 장난치지 마셔요..
홍푸드&갈비찜&냉면,낙지,1,1.배달하신 분 예의 없고 화를 냈습니다..2. 음식에 머리카락 찾았습니다.할 말 없어요
홍푸드&갈비찜&냉면,볶음,3,섬겹살구이는 정말맛있게먹었습니다~ 근데 같이온 김찌가 탄맛이나는거같아요오징어덮밥도 이런비주얼은 첨이네요 너무 퍽퍽하고 맛이없다기보다는 첨먹어보는 맛이었어요
홍푸드&갈비찜&냉면,찌개,1,맛이...ㅋㅋ 맛이 너무 특이해요ㅋㅋ...김치찌개이고싶은 해장국이고싶은 이상한 국이왔어요..건더기는 아주으주많았어요..ㅋㅋ..처음이자마지막주문이네여 ㅎ..
홍푸드&갈비찜&냉면,낙지,1,아니 예정시간보다 두배로 늦는건 너무 가혹해요 ㅠ ㅠ
홍푸드&갈비찜&냉면,고기,1,저는 개인적으로 개 맛없었습니다. 소고기뭇국 삼겹살백반시켰는데 일단 아무 밑반찬없이 국 밥 고기 이렇게만 딱 받았는데 국은 그냥 군대에서 먹엇던 그정도 맛에 삼겹살은 말년병장때 군대에서 먹었던 삼겹살보다 맛없었습니당
홍푸드&갈비찜&냉면,삼겹,1,밥이 기름에 쩔어서 먹을수가 없었음
홍푸드&갈비찜&냉면,냉면,1,여러분 냉면을 비냉하나 물냉하나시켰는데 개밥이더맛있을것같아요. . ㄹㅇ
홍푸드&갈비찜&냉면,볶음,3,오징어가 마른 오징어라 당황
홍푸드&갈비찜&냉면,볶음,3,김치찌개는 맛잇어써용!밥은쫌아쉽 ㅠㅠ
홍푸드&갈비찜&냉면,삼겹살,3,돈까스는 먹지 마세요
홍푸드&갈비찜&냉면,찌개,1,처음 주문해보는데..맛이없네요ㅜ
홍푸드&갈비찜&냉면,삼겹살,1,고기는 건조하고 밥에서 쉰내남절대 안먹음
홍푸드&갈비찜&냉면,생선,3,생선구이를 주문했는데 예전이랑 다른거같아요. 전에는 세 조각에 비리거나 짜지 않았던것같은데.. 오늘 고등어구이를 주문한게 아니라 생선구이를 주문했는데 고등어만 두 조각이 왔네요. 그래도 잘 먹었습니다
홍푸드&갈비찜&냉면,돈가스,3,배달이 느려요 양은 가격대비 푸짐해요 맛은 무난합니다
홍푸드&갈비찜&냉면,볶음,1,여기리뷰 대체뭔가요? 레알만족리뷰인지포인트겟리뷰인지 .. 오징어볶음은 만들어놓고 몇일을 박아논거먹는줄 알았어요. 리뷰믿고 시켰다가 개피봤네요 고등어구이는 에효..생선구이를 배달시킨 내가 모자란됬습니다.. 이런말하기 진짜진짜싫은데 새벽아침에 싸구려 함바집에서 후려치고 남은거 긁어모아서 쟁여놨다가 콜들어오면 배달하는.. 그런 맛이었습니다 레알 극대노실망. 메인이 이정도니.. 반찬들은 설명생략해요. 배달온 비닐봉지에 국물흘러터진거와 미니된장 오지도않은건 신경도 안쓰였습니다. 이게 정녕 2만7천원?! 배달비 졸아깝ㅠㅜ
홍푸드&갈비찜&냉면,찌개,3,와 이건 영유아 음식인가요 간이안돼서싱겁다못해 이맛도 저맛도 안나네요왜 이래야하죠  16800원이나 줬는데
홍푸드&갈비찜&냉면,볶음,2,김치찌개가 너어어무너무너무 싱거워요ㅠ 고기에서는 냄새도 살짝 나요ㅠ리뷰들이 좋길래 기대했는데 대실망쓰다음엔 순두부씨 먹을거에요
홍푸드&갈비찜&냉면,찌개,3,조금 짜긴 했지만 괜찮앗어요~
홍푸드&갈비찜&냉면,삼겹살,3,흠 .. 삼겹살에 아무 양념이 되어 있지 않다는 것 감안하고 주문하세요 양 많구 괜찮아요
홍푸드&갈비찜&냉면,돈까스,1,맛도 전체적으로 다 별로고 양만 많아요 그리고 현금결제 하고 요청에 콜라 적어놨는데 안 주시더라고요.. 그럴꺼면 뭐하러 이벤트 하나요
홍푸드&갈비찜&냉면,삼겹살,3,배달도 빠르고 양도 많고 다 좋은데 얹혀진거에 비해서 밥이 너무 적어서 다 못먹고 반정도 먹으니 물려서 버리게 되더라구요. 공기밥 하나만 더 시켰으면 나앗을거 같기도 하네요.맛도 무난하게 괜찮았습니다.
홍푸드&갈비찜&냉면,찌개,3,둘다 별로 맛이 없었어요
홍푸드&갈비찜&냉면,볶음,3,쏘쏘 햇어요~~
홍푸드&갈비찜&냉면,볶음,1,리뷰작성할라보니까 이후 주문건 누락으로 취소했던사람입니다. 1시간넘게 안와서 전화했더니 3분만 더 기달려달라 1시간15분이 지나도안와서 걍 취소요청하고 다른곳시키고 배달원분 나중에오셨지만 돌려보냈습니다. 장사그렇게하지마세요 사과전화한통도없고 주문하실분들 최소1시간전에는 주문하세요
홍푸드&갈비찜&냉면,찌개,1,배달이 너무 느려요!!
홍푸드&갈비찜&냉면,고기,3,묵은지맞죠? 김치가 질기네요... 조미료맛이 많이 나는 것 같아요.. 고기의 질은 뭐
홍푸드&갈비찜&냉면,삼겹살,3,양 많음 맛은 평균 미만. 배달은 보통. 재구매 의사 없음
홍푸드&갈비찜&냉면,삼겹살,3,주문한 지 한 시간이 넘어서 오셨어요. 전엔 이렇게까지 안 느렸는데 왜일까요... 밥은 맛있었어요. 삼겹살에 버섯이 있어서 좋았습니다. 된장찌개는 늘 맛있어요. 포장도 깔끔해서 좋아요.
